Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
06/12/2021 12:00:00 AM,<2 Years,1.896142773729914,0,0
06/12/2021 12:00:00 AM,2 - 4 Years,3.373366315464712,0,0
06/12/2021 12:00:00 AM,5 - 11 Years,2.760107598395425,0.5,0.2
06/12/2021 12:00:00 AM,12 - 17 Years,4.304038686163895,32,20.9
06/12/2021 12:00:00 AM,18 - 24 Years,6.111534309859573,47.4,38.9
06/12/2021 12:00:00 AM,25 - 49 Years,5.834938771543359,56.1,48.6
06/12/2021 12:00:00 AM,50 - 64 Years,4.127544404895048,72.7,65.3
06/12/2021 12:00:00 AM,65+ Years,2.699468375973742,87.7,80.4
06/11/2021 12:00:00 AM,<2 Years,1.951875252382981,0,0
06/11/2021 12:00:00 AM,2 - 4 Years,3.437316387795797,0,0
06/11/2021 12:00:00 AM,5 - 11 Years,2.846486511591206,0.5,0.2
06/11/2021 12:00:00 AM,12 - 17 Years,4.439949686204629,31.7,19.9
06/11/2021 12:00:00 AM,18 - 24 Years,6.219318176091626,47.3,38.7
06/11/2021 12:00:00 AM,25 - 49 Years,5.980974282046043,56,48.4
06/11/2021 12:00:00 AM,50 - 64 Years,4.197014103365862,72.6,65.1
06/11/2021 12:00:00 AM,65+ Years,2.710038981459689,87.7,80.3
06/10/2021 12:00:00 AM,<2 Years,1.949398253331734,0,0
06/10/2021 12:00:00 AM,2 - 4 Years,3.53857066898668,0,0
06/10/2021 12:00:00 AM,5 - 11 Years,2.946927108330487,0.5,0.2
06/10/2021 12:00:00 AM,12 - 17 Years,4.53760002657003,31.3,18.9
06/10/2021 12:00:00 AM,18 - 24 Years,6.223100066134856,47.1,38.4
06/10/2021 12:00:00 AM,25 - 49 Years,6.002535684411929,55.8,48.1
06/10/2021 12:00:00 AM,50 - 64 Years,4.198830304633073,72.5,64.9
06/10/2021 12:00:00 AM,65+ Years,2.722195177768528,87.6,80.2
06/09/2021 12:00:00 AM,<2 Years,1.963021748113595,0,0
06/09/2021 12:00:00 AM,2 - 4 Years,3.677129159037364,0,0
06/09/2021 12:00:00 AM,5 - 11 Years,3.038830254346929,0.5,0.2
06/09/2021 12:00:00 AM,12 - 17 Years,4.648955677863908,31,17.8
06/09/2021 12:00:00 AM,18 - 24 Years,6.307719855852127,46.9,38.1
06/09/2021 12:00:00 AM,25 - 49 Years,6.048039502901895,55.7,47.9
06/09/2021 12:00:00 AM,50 - 64 Years,4.232430028076473,72.4,64.7
06/09/2021 12:00:00 AM,65+ Years,2.749678752031991,87.6,80.1
06/08/2021 12:00:00 AM,<2 Years,1.97788374242108,0,0
06/08/2021 12:00:00 AM,2 - 4 Years,3.71976254059142,0,0
06/08/2021 12:00:00 AM,5 - 11 Years,3.055905155792606,0.5,0.2
06/08/2021 12:00:00 AM,12 - 17 Years,4.654666224084108,30.6,16.7
06/08/2021 12:00:00 AM,18 - 24 Years,6.246736878905044,46.7,37.8
06/08/2021 12:00:00 AM,25 - 49 Years,5.851076753682243,55.5,47.6
06/08/2021 12:00:00 AM,50 - 64 Years,4.161825203813652,72.3,64.5
06/08/2021 12:00:00 AM,65+ Years,2.75575685018641,87.5,80
06/07/2021 12:00:00 AM,<2 Years,2.003892232459178,0,0
06/07/2021 12:00:00 AM,2 - 4 Years,3.764172313043562,0,0
06/07/2021 12:00:00 AM,5 - 11 Years,3.069966839336106,0.5,0.1
06/07/2021 12:00:00 AM,12 - 17 Years,4.727190161080633,30.3,15.6
06/07/2021 12:00:00 AM,18 - 24 Years,6.066151629340815,46.6,37.5
06/07/2021 12:00:00 AM,25 - 49 Years,5.634139944602169,55.4,47.4
06/07/2021 12:00:00 AM,50 - 64 Years,4.00086436650709,72.2,64.3
06/07/2021 12:00:00 AM,65+ Years,2.696561459465107,87.4,79.9
06/06/2021 12:00:00 AM,<2 Years,1.944444255229239,0,0
06/06/2021 12:00:00 AM,2 - 4 Years,3.614955477604365,0,0
06/06/2021 12:00:00 AM,5 - 11 Years,2.965508618727254,0.5,0.1
06/06/2021 12:00:00 AM,12 - 17 Years,4.58785283330778,29.9,14.5
06/06/2021 12:00:00 AM,18 - 24 Years,5.854365786919938,46.4,37.2
06/06/2021 12:00:00 AM,25 - 49 Years,5.465749360480869,55.3,47.2
06/06/2021 12:00:00 AM,50 - 64 Years,3.839676504042128,72.1,64.2
06/06/2021 12:00:00 AM,65+ Years,2.589534078919892,87.4,79.8
06/05/2021 12:00:00 AM,<2 Years,1.941967256177992,0,0
06/05/2021 12:00:00 AM,2 - 4 Years,3.609626304910108,0,0
06/05/2021 12:00:00 AM,5 - 11 Years,2.958979979939201,0.5,0.1
06/05/2021 12:00:00 AM,12 - 17 Years,4.627826656849172,29.8,13.8
06/05/2021 12:00:00 AM,18 - 24 Years,5.881311753477951,46.3,37.1
06/05/2021 12:00:00 AM,25 - 49 Years,5.472627844671213,55.2,47.1
06/05/2021 12:00:00 AM,50 - 64 Years,3.865557372099883,72,64.1
06/05/2021 12:00:00 AM,65+ Years,2.606182782560259,87.4,79.8
06/04/2021 12:00:00 AM,<2 Years,1.940728756652368,0,0
06/04/2021 12:00:00 AM,2 - 4 Years,3.590086005031165,0,0
06/04/2021 12:00:00 AM,5 - 11 Years,2.936883048656559,0.4,0.1
06/04/2021 12:00:00 AM,12 - 17 Years,4.614692400542714,29.4,12.5
06/04/2021 12:00:00 AM,18 - 24 Years,5.814655941466024,46.2,36.9
06/04/2021 12:00:00 AM,25 - 49 Years,5.39154109835043,55.1,46.9
06/04/2021 12:00:00 AM,50 - 64 Years,3.874865403594339,72,63.9
06/04/2021 12:00:00 AM,65+ Years,2.623360016474923,87.3,79.8
06/03/2021 12:00:00 AM,<2 Years,1.933297759498626,0,0
06/03/2021 12:00:00 AM,2 - 4 Years,3.604297132215851,0,0
06/03/2021 12:00:00 AM,5 - 11 Years,2.93537643970547,0.4,0
06/03/2021 12:00:00 AM,12 - 17 Years,4.703776921577817,28.9,11.2
06/03/2021 12:00:00 AM,18 - 24 Years,5.869966083348261,46,36.5
06/03/2021 12:00:00 AM,25 - 49 Years,5.445775300620448,54.9,46.6
06/03/2021 12:00:00 AM,50 - 64 Years,3.94024864921393,71.8,63.7
06/03/2021 12:00:00 AM,65+ Years,2.639480189840992,87.3,79.6
06/02/2021 12:00:00 AM,<2 Years,2.019992726292286,0,0
06/02/2021 12:00:00 AM,2 - 4 Years,3.849439076151675,0,0
06/02/2021 12:00:00 AM,5 - 11 Years,3.1683986241406,0.4,0
06/02/2021 12:00:00 AM,12 - 17 Years,5.097804610771539,28.5,10.2
06/02/2021 12:00:00 AM,18 - 24 Years,6.357357162669521,45.7,36.2
06/02/2021 12:00:00 AM,25 - 49 Years,5.840362191770361,54.7,46.4
06/02/2021 12:00:00 AM,50 - 64 Years,4.332321097773071,71.7,63.5
06/02/2021 12:00:00 AM,65+ Years,2.91167328110413,87.2,79.5
06/01/2021 12:00:00 AM,<2 Years,2.018754226766662,0,0
06/01/2021 12:00:00 AM,2 - 4 Years,3.837004339865076,0,0
06/01/2021 12:00:00 AM,5 - 11 Years,3.215605704608062,0.4,0
06/01/2021 12:00:00 AM,12 - 17 Years,5.24856303098479,28.1,9.9
06/01/2021 12:00:00 AM,18 - 24 Years,6.343175075007408,45.5,35.9
06/01/2021 12:00:00 AM,25 - 49 Years,5.859542580378052,54.6,46.1
06/01/2021 12:00:00 AM,50 - 64 Years,4.326645468813036,71.6,63.2
06/01/2021 12:00:00 AM,65+ Years,2.888417949035047,87.1,79.4
05/31/2021 12:00:00 AM,<2 Years,1.923389763293636,0,0
05/31/2021 12:00:00 AM,2 - 4 Years,3.824569603578476,0,0
05/31/2021 12:00:00 AM,5 - 11 Years,3.207570456868919,0.4,0
05/31/2021 12:00:00 AM,12 - 17 Years,5.221723463749854,27.6,9.7
05/31/2021 12:00:00 AM,18 - 24 Years,6.367757360288402,45.3,35.5
05/31/2021 12:00:00 AM,25 - 49 Years,5.822107752957526,54.4,45.8
05/31/2021 12:00:00 AM,50 - 64 Years,4.275110757855929,71.4,62.9
05/31/2021 12:00:00 AM,65+ Years,2.849042443599894,87.1,79.3
05/30/2021 12:00:00 AM,<2 Years,2.132696183124044,0,0
05/30/2021 12:00:00 AM,2 - 4 Years,4.275772891692239,0,0
05/30/2021 12:00:00 AM,5 - 11 Years,3.68767650928268,0.4,0
05/30/2021 12:00:00 AM,12 - 17 Years,5.917839047992098,27.6,9.7
05/30/2021 12:00:00 AM,18 - 24 Years,7.096243929865568,45.2,35.4
05/30/2021 12:00:00 AM,25 - 49 Years,6.484823248988724,54.3,45.7
05/30/2021 12:00:00 AM,50 - 64 Years,4.757993269775612,71.4,62.9
05/30/2021 12:00:00 AM,65+ Years,3.153211616458022,87.1,79.2
05/29/2021 12:00:00 AM,<2 Years,2.213198652289586,0,0
05/29/2021 12:00:00 AM,2 - 4 Years,4.462293935991236,0,0
05/29/2021 12:00:00 AM,5 - 11 Years,3.912161242994972,0.4,0
05/29/2021 12:00:00 AM,12 - 17 Years,6.194800539671744,27.4,9.6
05/29/2021 12:00:00 AM,18 - 24 Years,7.321266387437748,45.1,35.3
05/29/2021 12:00:00 AM,25 - 49 Years,6.719749939797389,54.3,45.6
05/29/2021 12:00:00 AM,50 - 64 Years,4.919181132240574,71.3,62.8
05/29/2021 12:00:00 AM,65+ Years,3.242797497951423,87,79.2
05/28/2021 12:00:00 AM,<2 Years,2.30113211860887,0,0
05/28/2021 12:00:00 AM,2 - 4 Years,4.638156634901719,0,0
05/28/2021 12:00:00 AM,5 - 11 Years,4.097976346962641,0.4,0
05/28/2021 12:00:00 AM,12 - 17 Years,6.508309527160662,27,9.5
05/28/2021 12:00:00 AM,18 - 24 Years,7.65501818375279,45,35.1
05/28/2021 12:00:00 AM,25 - 49 Years,7.038276669227154,54.1,45.4
05/28/2021 12:00:00 AM,50 - 64 Years,5.096487780952033,71.2,62.7
05/28/2021 12:00:00 AM,65+ Years,3.370966089468531,87,79.2
05/27/2021 12:00:00 AM,<2 Years,2.458421558363082,0,0
05/27/2021 12:00:00 AM,2 - 4 Years,4.972118123741828,0,0
05/27/2021 12:00:00 AM,5 - 11 Years,4.492205689164315,0.4,0
05/27/2021 12:00:00 AM,12 - 17 Years,7.089643132376908,26.4,9.4
05/27/2021 12:00:00 AM,18 - 24 Years,8.251611338072312,44.7,34.8
05/27/2021 12:00:00 AM,25 - 49 Years,7.70138900088472,53.9,45.1
05/27/2021 12:00:00 AM,50 - 64 Years,5.550084047437942,71.1,62.3
05/27/2021 12:00:00 AM,65+ Years,3.609861773450936,86.9,79
05/26/2021 12:00:00 AM,<2 Years,2.55750152041298,0,0
05/26/2021 12:00:00 AM,2 - 4 Years,4.989882032722684,0,0
05/26/2021 12:00:00 AM,5 - 11 Years,4.550963438256795,0.4,0
05/26/2021 12:00:00 AM,12 - 17 Years,7.199856674426748,25.8,9.2
05/26/2021 12:00:00 AM,18 - 24 Years,8.249720393050698,44.4,34.4
05/26/2021 12:00:00 AM,25 - 49 Years,7.69675925191045,53.7,44.8
05/26/2021 12:00:00 AM,50 - 64 Years,5.44769570099893,70.9,62
05/26/2021 12:00:00 AM,65+ Years,3.487242749813949,86.9,78.9
05/25/2021 12:00:00 AM,<2 Years,2.641719488155393,0,0
05/25/2021 12:00:00 AM,2 - 4 Years,5.259893449231707,0,0
05/25/2021 12:00:00 AM,5 - 11 Years,4.854796243393118,0.3,0
05/25/2021 12:00:00 AM,12 - 17 Years,7.64299506111418,25.1,9
05/25/2021 12:00:00 AM,18 - 24 Years,8.666673770316796,44.1,34
05/25/2021 12:00:00 AM,25 - 49 Years,8.070049297778723,53.5,44.4
05/25/2021 12:00:00 AM,50 - 64 Years,5.715812413070931,70.7,61.7
05/25/2021 12:00:00 AM,65+ Years,3.627831802777046,86.8,78.7
05/24/2021 12:00:00 AM,<2 Years,2.84731040940893,0,0
05/24/2021 12:00:00 AM,2 - 4 Years,5.727084255428243,0,0
05/24/2021 12:00:00 AM,5 - 11 Years,5.26358947212199,0.3,0
05/24/2021 12:00:00 AM,12 - 17 Years,8.36252388485924,24.5,8.9
05/24/2021 12:00:00 AM,18 - 24 Years,9.624437423764778,43.8,33.6
05/24/2021 12:00:00 AM,25 - 49 Years,8.970469334003148,53.3,44
05/24/2021 12:00:00 AM,50 - 64 Years,6.463406259686595,70.6,61.4
05/24/2021 12:00:00 AM,65+ Years,4.028193485557293,86.7,78.6
05/23/2021 12:00:00 AM,<2 Years,2.948867370510076,0,0
05/23/2021 12:00:00 AM,2 - 4 Years,5.894064999848296,0,0
05/23/2021 12:00:00 AM,5 - 11 Years,5.519210790823458,0.3,0
05/23/2021 12:00:00 AM,12 - 17 Years,8.81365703625495,23.9,8.7
05/23/2021 12:00:00 AM,18 - 24 Years,9.970953098975722,43.5,33.2
05/23/2021 12:00:00 AM,25 - 49 Years,9.224973249045872,53,43.7
05/23/2021 12:00:00 AM,50 - 64 Years,6.624140071834755,70.4,61.1
05/23/2021 12:00:00 AM,65+ Years,4.079989452438434,86.6,78.5
05/22/2021 12:00:00 AM,<2 Years,3.028131340149994,0,0
05/22/2021 12:00:00 AM,2 - 4 Years,6.101902734924321,0,0
05/22/2021 12:00:00 AM,5 - 11 Years,5.675395918753039,0.3,0
05/22/2021 12:00:00 AM,12 - 17 Years,9.155147700222843,23.5,8.7
05/22/2021 12:00:00 AM,18 - 24 Years,10.37136070730269,43.4,33
05/22/2021 12:00:00 AM,25 - 49 Years,9.553949983303273,52.9,43.6
05/22/2021 12:00:00 AM,50 - 64 Years,6.829824865346383,70.3,61
05/22/2021 12:00:00 AM,65+ Years,4.18278859078927,86.6,78.4
05/21/2021 12:00:00 AM,<2 Years,3.147027294609871,0,0
05/21/2021 12:00:00 AM,2 - 4 Years,6.428758660172087,0,0
05/21/2021 12:00:00 AM,5 - 11 Years,5.97119347615022,0.3,0
05/21/2021 12:00:00 AM,12 - 17 Years,9.553743826392724,22.4,8.4
05/21/2021 12:00:00 AM,18 - 24 Years,10.764677271798604,43.1,32.6
05/21/2021 12:00:00 AM,25 - 49 Years,9.88385266735553,52.7,43.2
05/21/2021 12:00:00 AM,50 - 64 Years,7.079779564746276,70.1,60.7
05/21/2021 12:00:00 AM,65+ Years,4.269467555774036,86.5,78.3
05/20/2021 12:00:00 AM,<2 Years,3.252299754287886,0,0
05/20/2021 12:00:00 AM,2 - 4 Years,6.688111731292596,0,0
05/20/2021 12:00:00 AM,5 - 11 Years,6.190656180025548,0.3,0
05/20/2021 12:00:00 AM,12 - 17 Years,9.919789839107475,21.3,8.2
05/20/2021 12:00:00 AM,18 - 24 Years,11.225595120817252,42.8,32.1
05/20/2021 12:00:00 AM,25 - 49 Years,9.98914638688464,52.4,42.7
05/20/2021 12:00:00 AM,50 - 64 Years,7.231432370558382,69.9,60.2
05/20/2021 12:00:00 AM,65+ Years,4.360639028090329,86.4,78.1
05/19/2021 12:00:00 AM,<2 Years,3.545824141860708,0,0
05/19/2021 12:00:00 AM,2 - 4 Years,7.467947335552211,0,0
05/19/2021 12:00:00 AM,5 - 11 Years,6.948480482423418,0.2,0
05/19/2021 12:00:00 AM,12 - 17 Years,11.232644415131194,20.2,8
05/19/2021 12:00:00 AM,18 - 24 Years,13.919719040363175,42.4,31.5
05/19/2021 12:00:00 AM,25 - 49 Years,11.434950852278053,52.1,42.2
05/19/2021 12:00:00 AM,50 - 64 Years,8.37813644564363,69.7,59.8
05/19/2021 12:00:00 AM,65+ Years,4.937265557348744,86.3,77.9
05/18/2021 12:00:00 AM,<2 Years,3.762561558844859,0,0
05/18/2021 12:00:00 AM,2 - 4 Years,8.038168813837714,0,0
05/18/2021 12:00:00 AM,5 - 11 Years,7.471775991435069,0.2,0
05/18/2021 12:00:00 AM,12 - 17 Years,12.076663146476589,18.9,7.7
05/18/2021 12:00:00 AM,18 - 24 Years,14.853845881040968,42,31
05/18/2021 12:00:00 AM,25 - 49 Years,12.170154989392108,51.8,41.7
05/18/2021 12:00:00 AM,50 - 64 Years,8.889624127521886,69.4,59.3
05/18/2021 12:00:00 AM,65+ Years,5.140749712953225,86.2,77.7
05/17/2021 12:00:00 AM,<2 Years,3.807147541767313,0,0
05/17/2021 12:00:00 AM,2 - 4 Years,8.132317531436255,0,0
05/17/2021 12:00:00 AM,5 - 11 Years,7.6490536446799,0.2,0
05/17/2021 12:00:00 AM,12 - 17 Years,12.384461587745308,17.7,7.5
05/17/2021 12:00:00 AM,18 - 24 Years,14.788135541539848,41.6,30.4
05/17/2021 12:00:00 AM,25 - 49 Years,12.019489729915154,51.5,41.2
05/17/2021 12:00:00 AM,50 - 64 Years,8.610156157529817,69.2,58.9
05/17/2021 12:00:00 AM,65+ Years,5.008881409516036,86.1,77.5
05/16/2021 12:00:00 AM,<2 Years,4.203467389966902,0,0
05/16/2021 12:00:00 AM,2 - 4 Years,9.02761854407144,0,0
05/16/2021 12:00:00 AM,5 - 11 Years,8.453582824561535,0.2,0
05/16/2021 12:00:00 AM,12 - 17 Years,13.622508008284425,16.5,7.2
05/16/2021 12:00:00 AM,18 - 24 Years,16.347692448116792,41.3,29.9
05/16/2021 12:00:00 AM,25 - 49 Years,13.305369437883078,51.3,40.7
05/16/2021 12:00:00 AM,50 - 64 Years,9.696925590797106,69,58.5
05/16/2021 12:00:00 AM,65+ Years,5.706805636725694,86,77.4
05/15/2021 12:00:00 AM,<2 Years,4.657996715870808,0,0
05/15/2021 12:00:00 AM,2 - 4 Years,10.288856081712273,0,0
05/15/2021 12:00:00 AM,5 - 11 Years,9.463513024774999,0.1,0
05/15/2021 12:00:00 AM,12 - 17 Years,15.055855109554345,15.7,7.1
05/15/2021 12:00:00 AM,18 - 24 Years,17.873685080560072,41.1,29.7
05/15/2021 12:00:00 AM,25 - 49 Years,14.528681395427295,51.1,40.5
05/15/2021 12:00:00 AM,50 - 64 Years,10.795954382618069,68.9,58.3
05/15/2021 12:00:00 AM,65+ Years,6.316993838401991,85.9,77.3
05/14/2021 12:00:00 AM,<2 Years,4.871018634278087,0,0
05/14/2021 12:00:00 AM,2 - 4 Years,10.782692751380095,0,0
05/14/2021 12:00:00 AM,5 - 11 Years,9.924033160824601,0.1,0
05/14/2021 12:00:00 AM,12 - 17 Years,15.827920958525235,14.1,6.8
05/14/2021 12:00:00 AM,18 - 24 Years,18.650863484443825,40.9,29.2
05/14/2021 12:00:00 AM,25 - 49 Years,15.185179799978764,50.9,40.1
05/14/2021 12:00:00 AM,50 - 64 Years,11.342176913731729,68.7,58
05/14/2021 12:00:00 AM,65+ Years,6.604250042482603,85.9,77.2
05/13/2021 12:00:00 AM,<2 Years,5.277246478682668,0,0
05/13/2021 12:00:00 AM,2 - 4 Years,11.60871451898994,0,0
05/13/2021 12:00:00 AM,5 - 11 Years,10.719020484016005,0.1,0
05/13/2021 12:00:00 AM,12 - 17 Years,16.979167076517328,12.5,6.5
05/13/2021 12:00:00 AM,18 - 24 Years,19.73059309178597,40.5,28.5
05/13/2021 12:00:00 AM,25 - 49 Years,16.1740941808828,50.6,39.5
05/13/2021 12:00:00 AM,50 - 64 Years,12.035965797806272,68.4,57.4
05/13/2021 12:00:00 AM,65+ Years,6.871157831002767,85.7,77
05/12/2021 12:00:00 AM,<2 Years,5.529900381909907,0,0
05/12/2021 12:00:00 AM,2 - 4 Years,12.196699906256299,0,0
05/12/2021 12:00:00 AM,5 - 11 Years,11.401514338859414,0,0
05/12/2021 12:00:00 AM,12 - 17 Years,17.87800705157663,11.2,6.2
05/12/2021 12:00:00 AM,18 - 24 Years,19.82561307912212,40.2,27.8
05/12/2021 12:00:00 AM,25 - 49 Years,16.90347806214349,50.3,38.8
05/12/2021 12:00:00 AM,50 - 64 Years,12.429854447632623,68.2,56.9
05/12/2021 12:00:00 AM,65+ Years,7.219459281764725,85.6,76.8
05/11/2021 12:00:00 AM,<2 Years,5.552193373371132,0,0
05/11/2021 12:00:00 AM,2 - 4 Years,12.100774797759673,0,0
05/11/2021 12:00:00 AM,5 - 11 Years,11.353805055408255,0,0
05/11/2021 12:00:00 AM,12 - 17 Years,17.947675715463056,10.9,5.9
05/11/2021 12:00:00 AM,18 - 24 Years,19.8100127826938,39.8,27.1
05/11/2021 12:00:00 AM,25 - 49 Years,16.87596412538211,50.1,38.2
05/11/2021 12:00:00 AM,50 - 64 Years,12.364017151696231,68,56.3
05/11/2021 12:00:00 AM,65+ Years,7.2144382441589,85.5,76.5
05/10/2021 12:00:00 AM,<2 Years,5.680997324036,0,0
05/10/2021 12:00:00 AM,2 - 4 Years,12.18781795176587,0,0
05/10/2021 12:00:00 AM,5 - 11 Years,11.610932983060811,0,0
05/10/2021 12:00:00 AM,12 - 17 Years,18.3536955517192,10.7,5.6
05/10/2021 12:00:00 AM,18 - 24 Years,20.263366851625985,39.5,26.4
05/10/2021 12:00:00 AM,25 - 49 Years,17.229147832847836,49.8,37.6
05/10/2021 12:00:00 AM,50 - 64 Years,12.647798599697925,67.7,55.7
05/10/2021 12:00:00 AM,65+ Years,7.277597611937432,85.4,76.3
05/09/2021 12:00:00 AM,<2 Years,5.537331379063649,0,0
05/09/2021 12:00:00 AM,2 - 4 Years,11.885831499091305,0,0
05/09/2021 12:00:00 AM,5 - 11 Years,11.464289711821465,0,0
05/09/2021 12:00:00 AM,12 - 17 Years,18.328569148350322,10.6,5.4
05/09/2021 12:00:00 AM,18 - 24 Years,19.823249397845103,39.2,25.9
05/09/2021 12:00:00 AM,25 - 49 Years,16.801888141793793,49.6,37.1
05/09/2021 12:00:00 AM,50 - 64 Years,12.162645836194228,67.5,55.3
05/09/2021 12:00:00 AM,65+ Years,6.878028724568631,85.3,76.1
05/08/2021 12:00:00 AM,<2 Years,5.26486148342643,0,0
05/08/2021 12:00:00 AM,2 - 4 Years,11.010070786335064,0,0
05/08/2021 12:00:00 AM,5 - 11 Years,10.84808665082598,0,0
05/08/2021 12:00:00 AM,12 - 17 Years,17.68841691706603,10.6,5.2
05/08/2021 12:00:00 AM,18 - 24 Years,19.215310573395893,39.1,25.7
05/08/2021 12:00:00 AM,25 - 49 Years,16.158617591454526,49.5,36.9
05/08/2021 12:00:00 AM,50 - 64 Years,11.437300455101894,67.5,55.1
05/08/2021 12:00:00 AM,65+ Years,6.413979143735554,85.3,76.1
05/07/2021 12:00:00 AM,<2 Years,5.252476488170193,0,0
05/07/2021 12:00:00 AM,2 - 4 Years,10.944344323105893,0,0
05/07/2021 12:00:00 AM,5 - 11 Years,10.725046919820361,0,0
05/07/2021 12:00:00 AM,12 - 17 Years,17.7192538666551,10.5,4.9
05/07/2021 12:00:00 AM,18 - 24 Years,19.239892858676885,38.9,25.1
05/07/2021 12:00:00 AM,25 - 49 Years,16.09856313333114,49.3,36.4
05/07/2021 12:00:00 AM,50 - 64 Years,11.28905302666581,67.3,54.7
05/07/2021 12:00:00 AM,65+ Years,6.365882888774495,85.2,75.9
05/06/2021 12:00:00 AM,<2 Years,5.07165555742913,0,0
05/06/2021 12:00:00 AM,2 - 4 Years,10.713413506354756,0,0
05/06/2021 12:00:00 AM,5 - 11 Years,10.466412383216715,0,0
05/06/2021 12:00:00 AM,12 - 17 Years,17.52737951365642,10.3,4.6
05/06/2021 12:00:00 AM,18 - 24 Years,18.96948772058595,38.5,24.3
05/06/2021 12:00:00 AM,25 - 49 Years,15.796835778750866,49,35.6
05/06/2021 12:00:00 AM,50 - 64 Years,10.96735837721109,67,54
05/06/2021 12:00:00 AM,65+ Years,6.26308375042366,85,75.7
05/05/2021 12:00:00 AM,<2 Years,4.903219621944304,0,0
05/05/2021 12:00:00 AM,2 - 4 Years,10.23023518207545,0,0
05/05/2021 12:00:00 AM,5 - 11 Years,9.977768880080117,0,0
05/05/2021 12:00:00 AM,12 - 17 Years,16.835261311768313,10.1,4.3
05/05/2021 12:00:00 AM,18 - 24 Years,17.703500028614723,38.1,23.5
05/05/2021 12:00:00 AM,25 - 49 Years,14.84786951756767,48.7,34.9
05/05/2021 12:00:00 AM,50 - 64 Years,10.197062014755291,66.7,53.2
05/05/2021 12:00:00 AM,65+ Years,5.697820622062638,84.9,75.4
05/04/2021 12:00:00 AM,<2 Years,5.064224560275387,0,0
05/04/2021 12:00:00 AM,2 - 4 Years,10.745388542520299,0,0
05/04/2021 12:00:00 AM,5 - 11 Years,10.471936616037373,0,0
05/04/2021 12:00:00 AM,12 - 17 Years,17.58105864812629,9.9,4
05/04/2021 12:00:00 AM,18 - 24 Years,18.518024596675378,37.7,22.7
05/04/2021 12:00:00 AM,25 - 49 Years,15.487833104353884,48.3,34.1
05/04/2021 12:00:00 AM,50 - 64 Years,10.584139909829602,66.4,52.4
05/04/2021 12:00:00 AM,65+ Years,5.839731000711478,84.7,75.1
05/03/2021 12:00:00 AM,<2 Years,5.49398389566682,0,0
05/03/2021 12:00:00 AM,2 - 4 Years,11.656677073238253,0,0
05/03/2021 12:00:00 AM,5 - 11 Years,11.371884362821328,0,0
05/03/2021 12:00:00 AM,12 - 17 Years,19.00355571157783,9.8,3.7
05/03/2021 12:00:00 AM,18 - 24 Years,20.322931619806862,37.3,21.9
05/03/2021 12:00:00 AM,25 - 49 Years,17.01168190959928,48,33.4
05/03/2021 12:00:00 AM,50 - 64 Years,11.685665978392981,66.1,51.7
05/03/2021 12:00:00 AM,65+ Years,6.481895283982765,84.6,74.8
05/02/2021 12:00:00 AM,<2 Years,5.61783384822919,0,0
05/02/2021 12:00:00 AM,2 - 4 Years,11.988862171180275,0,0
05/02/2021 12:00:00 AM,5 - 11 Years,11.761091675186037,0,0
05/02/2021 12:00:00 AM,12 - 17 Years,19.72593980843299,9.7,3.5
05/02/2021 12:00:00 AM,18 - 24 Years,21.100110023690608,37,21.3
05/02/2021 12:00:00 AM,25 - 49 Years,17.563680265874364,47.7,32.8
05/02/2021 12:00:00 AM,50 - 64 Years,12.050268382785557,65.8,51
05/02/2021 12:00:00 AM,65+ Years,6.665823819438245,84.5,74.6
05/01/2021 12:00:00 AM,<2 Years,5.684712822612871,0,0
05/01/2021 12:00:00 AM,2 - 4 Years,12.226898551523757,0,0
05/01/2021 12:00:00 AM,5 - 11 Years,12.007171137197274,0,0
05/01/2021 12:00:00 AM,12 - 17 Years,20.13824124553135,9.6,3.4
05/01/2021 12:00:00 AM,18 - 24 Years,21.34876929403298,36.8,21
05/01/2021 12:00:00 AM,25 - 49 Years,17.865804456081005,47.6,32.5
05/01/2021 12:00:00 AM,50 - 64 Years,12.231661484348242,65.7,50.8
05/01/2021 12:00:00 AM,65+ Years,6.774172525669202,84.4,74.5
04/30/2021 12:00:00 AM,<2 Years,5.684712822612871,0,0
04/30/2021 12:00:00 AM,2 - 4 Years,12.363680650676354,0,0
04/30/2021 12:00:00 AM,5 - 11 Years,12.239691118648707,0,0
04/30/2021 12:00:00 AM,12 - 17 Years,20.402068480904536,9.3,3.1
04/30/2021 12:00:00 AM,18 - 24 Years,21.74161312227349,36.5,20.5
04/30/2021 12:00:00 AM,25 - 49 Years,18.18816726323231,47.3,32
04/30/2021 12:00:00 AM,50 - 64 Years,12.42940039731582,65.4,50.3
04/30/2021 12:00:00 AM,65+ Years,6.797956388012584,84.3,74.4
04/29/2021 12:00:00 AM,<2 Years,5.73425280363782,0,0
04/29/2021 12:00:00 AM,2 - 4 Years,12.500462749828953,0,0
04/29/2021 12:00:00 AM,5 - 11 Years,12.418475380844628,0,0
04/29/2021 12:00:00 AM,12 - 17 Years,20.67331942636398,9.1,2.9
04/29/2021 12:00:00 AM,18 - 24 Years,22.20536738882456,36,19.8
04/29/2021 12:00:00 AM,25 - 49 Years,18.598759857978983,46.8,31.2
04/29/2021 12:00:00 AM,50 - 64 Years,12.726122279346393,65,49.4
